ATTOM_ID,Address,YrBuilt,Size,AVM_Value,Baxer_Appraised,biased
41569610,"1325 PASADENA, SAN ANTONIO, TX 78201",1913,1801,228963,252390,1
41574292,"242 DANVILLE AVE, SAN ANTONIO, TX 78201",1951,1240,200049,175775,1
41577808,"1328 W MARIPOSA DR, SAN ANTONIO, TX 78201",1954,672,193500,133710,1
41578570,"1334 SAN FRANCISCO, SAN ANTONIO, TX 78201",1922,1178,196796,115152,0
41581260,"1820 W LAUREL, SAN ANTONIO, TX 78201",1942,1320,129421,139950,1
41581363,"1821 SANTA BARBARA, SAN ANTONIO, TX 78201",1939,1265,166685,170000,1
41581372,"1821 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1995,864,158360,186430,1
41581443,"1822 KENTUCKY AVE, SAN ANTONIO, TX 78201",1945,1140,139359,135910,1
41581482,"1822 W HUISACHE AVE, SAN ANTONIO, TX 78201",1941,1256,337869,294750,1
41581523,"1823 LA MANDA BLVD, SAN ANTONIO, TX 78201",1962,984,164718,112497,1
41585100,"106 NORFOLK PL, SAN ANTONIO, TX 78201",1954,1065,184081,162281,1
41586748,"1338 W HOLLYWOOD AVE, SAN ANTONIO, TX 78201",1945,988,202220,181660,1
41586790,"1339 FULTON AVE, SAN ANTONIO, TX 78201",1925,1488,194254,214970,1
41589601,"1847 W KINGS HWY, SAN ANTONIO, TX 78201",1935,1560,347000,286220,1
41608798,"1907 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1941,1674,360098,305000,1
41614080,"139 FURR DR, SAN ANTONIO, TX 78201",1930,1621,406639,322526,0
41622885,"1402 W WILDWOOD DR, SAN ANTONIO, TX 78201",1946,1340,181109,195610,1
41625094,"110 E CRESTLINE DR, SAN ANTONIO, TX 78201",1955,1504,248357,232030,1
41625848,"1912 PASADENA, SAN ANTONIO, TX 78201",1939,704,122376,110000,1
41635259,"1927 SACRAMENTO, SAN ANTONIO, TX 78201",1929,1054,185649,108489,0
41635330,"1928 W CRAIG PL, SAN ANTONIO, TX 78201",1951,1240,207903,152747,1
41640120,"1413 SACRAMENTO, SAN ANTONIO, TX 78201",1946,848,159927,167320,1
41640320,"1414 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1928,1238,192914,205000,1
41643557,"1106 W WILDWOOD DR, SAN ANTONIO, TX 78201",1945,1542,291250,310140,1
41648594,"1422 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1937,1136,215934,193390,1
41648712,"1423 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1942,923,126859,122270,1
41657577,"143 NORFOLK PL, SAN ANTONIO, TX 78201",1950,864,174610,158740,1
41662757,"2001 W MULBERRY AVE, SAN ANTONIO, TX 78201",1924,1801,442998,395830,1
41662946,"2002 W HUISACHE AVE, SAN ANTONIO, TX 78201",1942,1409,173934,174324,1
41663490,"1114 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1922,1032,233000,243000,1
41668586,"1443 W ELSMERE PL, SAN ANTONIO, TX 78201",1922,1087,214910,172219,1
41668789,"1447 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1948,1100,231562,188122,1
41669423,"2702 WILSON, SAN ANTONIO, TX 78201",1961,1464,222007,217660,1
41681001,"2010 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1951,1610,398090,337197,1
41681303,"2012 W HUISACHE AVE, SAN ANTONIO, TX 78201",1942,1226,289173,241940,1
41690166,"2019 N TRINITY ST, SAN ANTONIO, TX 78201",1913,928,176215,183430,1
41690233,"202 CLUB DR, SAN ANTONIO, TX 78201",1929,1717,433541,401860,1
41690850,"2022 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1940,1524,304947,264613,1
41691139,"2026 W CRAIG PL, SAN ANTONIO, TX 78201",1947,1383,213447,179719,1
41699119,"2030 W HERMOSA DR, SAN ANTONIO, TX 78201",1947,810,184024,117524,1
41709062,"2050 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1940,1442,309383,252426,1
41726059,"5315 LOMA LINDA DR, SAN ANTONIO, TX 78201",1952,1309,202519,184380,1
41729693,"210 QUENTIN DR, SAN ANTONIO, TX 78201",1941,1628,326818,295000,1
41734426,"1534 W HERMOSA DR, SAN ANTONIO, TX 78201",1950,616,84967,88450,1
41734428,"1534 W HOLLYWOOD AVE, SAN ANTONIO, TX 78201",1927,1056,196568,135370,1
41734700,"1539 W KINGS HWY, SAN ANTONIO, TX 78201",1952,1710,235868,235700,1
41740214,"401 PRINCETON AVE, SAN ANTONIO, TX 78201",1916,1466,264750,323978,1
41742848,"2114 W KINGS HWY, SAN ANTONIO, TX 78201",1935,1220,281655,247500,1
41745484,"902 MCILVAINE, SAN ANTONIO, TX 78201",1970,1158,193698,136182,1
41745820,"903 SANTA ANNA, SAN ANTONIO, TX 78201",2000,996,213645,200610,1
41747579,"403 WESTHILL PL, SAN ANTONIO, TX 78201",1954,1888,333400,260388,1
41757164,"910 W HERMOSA DR, SAN ANTONIO, TX 78201",1954,1113,158248,128000,1
41760065,"1603 MARDELL ST, SAN ANTONIO, TX 78201",1942,998,186294,120514,1
41764065,"920 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1922,776,196893,205110,1
41766214,"923 EL MONTE BLVD, SAN ANTONIO, TX 78201",1955,1427,217217,230750,1
41770048,"1207 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1925,1044,255200,233480,1
41774554,"1218 LEE HALL, SAN ANTONIO, TX 78201",1946,1140,198000,132430,1
41774799,"122 COYLE PL, SAN ANTONIO, TX 78201",1950,1335,248551,234583,1
41774814,"122 E CRESTLINE DR, SAN ANTONIO, TX 78201",1954,1175,237634,184005,1
41774838,"122 HARVARD TER, SAN ANTONIO, TX 78201",1919,1782,169644,176590,1
42471445,"2052 W LAUREL, SAN ANTONIO, TX 78201",1950,1296,165093,74139,0
42471450,"2042 W LAUREL, SAN ANTONIO, TX 78201",1929,680,136560,83180,1
42471454,"2036 W LAUREL, SAN ANTONIO, TX 78201",1929,1254,249347,151880,0
44079826,"31 CROMWELL DR, SAN ANTONIO, TX 78201",1949,1392,266342,223705,1
44082298,"534 BABCOCK RD, SAN ANTONIO, TX 78201",1948,1500,272157,218780,1
44087908,"1230 W WILDWOOD DR, SAN ANTONIO, TX 78201",1950,964,216852,153420,1
44094529,"542 DONALDSON AVE, SAN ANTONIO, TX 78201",1942,1960,419500,336549,0
44100151,"1717 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1930,1333,364452,317940,1
44105361,"1005 WAVERLY AVE, SAN ANTONIO, TX 78201",1949,1372,183039,158950,1
44118482,"1750 W MULBERRY AVE, SAN ANTONIO, TX 78201",1920,1020,149990,134976,1
44131247,"2339 W KINGS HWY, SAN ANTONIO, TX 78201",1951,1526,296603,275614,1
44132811,"102 YALE AVE, SAN ANTONIO, TX 78201",1910,1704,180442,118018,1
44137065,"322 CINCINNATI AVE, SAN ANTONIO, TX 78201",1940,1270,191169,171842,1
44142943,"1026 W CRAIG PL, SAN ANTONIO, TX 78201",1920,1976,335586,311400,1
44143747,"103 VAUGHAN PL, SAN ANTONIO, TX 78201",1952,1286,216583,189156,1
44146028,"1813 EL MONTE BLVD, SAN ANTONIO, TX 78201",1948,768,135985,110110,1
44151899,"1030 W WILDWOOD DR, SAN ANTONIO, TX 78201",1949,833,178717,155590,1
44152934,"1814 W HUISACHE AVE, SAN ANTONIO, TX 78201",1928,2590,463044,373812,0
44153193,"1818 WAVERLY AVE, SAN ANTONIO, TX 78201",1942,1284,212109,153127,1
44159150,"2418 W CRAIG PL, SAN ANTONIO, TX 78201",1950,792,154503,127360,1
44172707,"1320 SAN FRANCISCO, SAN ANTONIO, TX 78201",1935,1117,226385,135865,0
44173392,"1047 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1929,1080,191504,179820,1
44181238,"1326 SANTA ANNA, SAN ANTONIO, TX 78201",1910,832,168723,147475,1
44181253,"1326 W WILDWOOD DR, SAN ANTONIO, TX 78201",1942,1112,186114,128791,1
44187712,"250 FURR DR, SAN ANTONIO, TX 78201",1928,1912,357957,290000,1
44191560,"1338 FULTON AVE, SAN ANTONIO, TX 78201",1930,1414,259870,234341,1
44195188,"1918 W GRAMERCY PL, SAN ANTONIO, TX 78201",1935,1495,311000,203510,0
44204977,"1946 W KINGS HWY, SAN ANTONIO, TX 78201",1931,2364,239762,187000,1
44217562,"466 MARY LOUISE DR, SAN ANTONIO, TX 78201",1940,3280,564209,570793,1
44248175,"2025 LA MANDA BLVD, SAN ANTONIO, TX 78201",1954,1280,206974,166901,1
44248263,"2027 EDISON DR, SAN ANTONIO, TX 78201",1953,854,156805,103022,1
44251864,"1410 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1930,1635,299866,5000,0
44257700,"2039 W CRAIG PL, SAN ANTONIO, TX 78201",1951,1395,234084,176376,1
44261016,"1415 W GRAMERCY PL, SAN ANTONIO, TX 78201",1946,1208,142022,124860,1
44266835,"2043 W SUMMIT AVE, SAN ANTONIO, TX 78201",1938,1592,319495,310090,1
44287984,"1122 W FRENCH PL, SAN ANTONIO, TX 78201",1915,2480,311161,218646,0
44291691,"210 COYLE PL, SAN ANTONIO, TX 78201",1950,978,184895,168090,1
44304189,"383 QUENTIN DR, SAN ANTONIO, TX 78201",1941,1325,271538,235950,1
44316932,"2130 W HUISACHE AVE, SAN ANTONIO, TX 78201",1939,1494,286347,213000,1
44318622,"1507 W LAUREL, SAN ANTONIO, TX 78201",1925,1320,154123,86558,1
44318662,"1508 GRANT AVE, SAN ANTONIO, TX 78201",1930,1000,286750,147067,0
44328079,"1515 W GRAMERCY PL, SAN ANTONIO, TX 78201",1920,1059,218750,97242,0
44328330,"1518 W SUMMIT AVE, SAN ANTONIO, TX 78201",1927,1271,215301,158646,1
44330194,"1136 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1925,853,216614,224600,1
44330418,"1139 SAN FRANCISCO, SAN ANTONIO, TX 78201",1940,864,158976,145000,1
44333661,"902 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1925,3813,735336,564908,0
44333749,"903 CARMEL PL, SAN ANTONIO, TX 78201",2002,1318,233432,222700,1
44334517,"907 CARMEL PL, SAN ANTONIO, TX 78201",2002,1090,212080,199140,1
44339418,"1534 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1930,1892,195104,199220,1
44339477,"1535 W ELSMERE PL, SAN ANTONIO, TX 78201",1930,1226,255882,173309,0
44341820,"115 NORFOLK PL, SAN ANTONIO, TX 78201",1950,982,176128,151681,1
44347038,"402 FURR DR, SAN ANTONIO, TX 78201",1933,1925,346532,361984,1
44348022,"1538 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1940,1238,272320,240970,1
44348461,"1543 W ASHBY PL, SAN ANTONIO, TX 78201",1947,1345,263649,217650,1
44353914,"221 BOBBIES LN, BALCONES HEIGHTS, TX 78201",1947,816,150550,144550,1
44361534,"922 W MARIPOSA DR, SAN ANTONIO, TX 78201",1950,1197,210770,136503,1
44362031,"925 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1939,987,201395,163250,1
44366559,"2228 W OLMOS DR, SAN ANTONIO, TX 78201",1936,1332,207684,138519,1
44367596,"930 TEXAS AVE, SAN ANTONIO, TX 78201",1949,1248,168031,147270,1
44370811,"937 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1925,832,182925,132130,1
44370966,"939 W GRAMERCY PL, SAN ANTONIO, TX 78201",1925,1149,191752,196070,1
44397796,"2170 W SUMMIT AVE, SAN ANTONIO, TX 78201",1930,1779,441490,386850,1
44399354,"1603 SANTA BARBARA, SAN ANTONIO, TX 78201",1941,940,162394,90688,1
44399367,"1603 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1940,1460,222333,177531,1
44399773,"1606 W FRENCH PL, SAN ANTONIO, TX 78201",1919,1464,241540,214810,1
44401917,"219 RODENA ST, SAN ANTONIO, TX 78201",1940,1382,201652,198490,1
44411929,"2201 W MULBERRY AVE, SAN ANTONIO, TX 78201",1957,1303,419121,375000,1
44412584,"2207 W KINGS HWY, SAN ANTONIO, TX 78201",1938,2380,432250,400000,1
44414203,"430 DONALDSON AVE, SAN ANTONIO, TX 78201",1946,1132,283336,197145,0
44414218,"430 FURR DR, SAN ANTONIO, TX 78201",1928,2126,404240,400000,1
44416423,"311 FURR DR, SAN ANTONIO, TX 78201",1940,1792,365783,284471,0
44417710,"1621 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1922,2230,309428,326700,1
44418195,"1626 W HUISACHE AVE, SAN ANTONIO, TX 78201",1927,1131,260674,193600,1
44418310,"1629 EDISON DR, SAN ANTONIO, TX 78201",1935,618,113038,117110,1
44418320,"1629 SANTA ANNA, SAN ANTONIO, TX 78201",1946,1298,187644,101900,0
44419772,"101 BERWICK DR, SAN ANTONIO, TX 78201",1950,1799,279714,234287,1
44421478,"2215 SANTA BARBARA, SAN ANTONIO, TX 78201",1939,1218,181113,189720,1
44425637,"1636 SAN FRANCISCO, SAN ANTONIO, TX 78201",1926,774,138194,80336,1
44425734,"1639 W LAUREL, SAN ANTONIO, TX 78201",1930,796,157960,80028,0
44426168,"1647 W HUISACHE AVE, SAN ANTONIO, TX 78201",1939,1757,361352,389990,1
44428961,"2222 SANTA ANNA, SAN ANTONIO, TX 78201",1940,1181,184963,123580,1
44429799,"224 ALTGELT AVE, BALCONES HEIGHTS, TX 78201",1952,1242,193419,158313,1
44430932,"434 VIENDO, SAN ANTONIO, TX 78201",1938,968,176799,122769,1
44436889,"1012 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1948,1216,102380,197000,0
44438938,"227 GREENHAVEN DR, SAN ANTONIO, TX 78201",1952,1774,252223,238766,1
44439574,"438 DONALDSON AVE, SAN ANTONIO, TX 78201",1928,1333,304809,265000,1
44444604,"1701 SANTA ANNA, SAN ANTONIO, TX 78201",1929,852,187204,152370,1
44445564,"230 LADDIE PL, SAN ANTONIO, TX 78201",1952,1450,222151,183992,1
44446242,"102 MCLEOD, SAN ANTONIO, TX 78201",1950,1664,132084,127310,1
44446855,"1021 W KINGS HWY, SAN ANTONIO, TX 78201",1921,1236,273690,232298,1
44447892,"442 WESTHILL PL, SAN ANTONIO, TX 78201",1951,1199,228240,202431,1
44450659,"320 NORTH DR, SAN ANTONIO, TX 78201",1940,1166,244352,228097,1
44453709,"231 NORTHILL DR, SAN ANTONIO, TX 78201",1951,992,195250,145000,1
44453834,"2310 W SUMMIT AVE, SAN ANTONIO, TX 78201",1947,2159,389520,415770,1
44455088,"443 NORTH DR, SAN ANTONIO, TX 78201",1983,3178,590788,543992,1
44455748,"447 FURR DR, SAN ANTONIO, TX 78201",1927,1855,297125,309107,1
44456843,"1026 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1950,1428,323673,278000,1
44457977,"1302 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1945,1476,218476,199000,1
44460164,"322 E CRESTLINE DR, SAN ANTONIO, TX 78201",1954,1378,174137,199000,1
44461751,"2311 W SUMMIT AVE, SAN ANTONIO, TX 78201",1953,1926,349000,328188,1
44463955,"1710 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1933,1360,386615,226477,0
44464356,"1713 SANTA BARBARA, SAN ANTONIO, TX 78201",1925,978,177515,125090,1
44464451,"1714 SANTA ANNA, SAN ANTONIO, TX 78201",1940,819,52516,150000,0
44464817,"1718 THORAIN BLVD, SAN ANTONIO, TX 78201",1990,1599,243119,175902,1
44468297,"326 CORNELL AVE, SAN ANTONIO, TX 78201",1925,1304,170842,126479,1
44468919,"2335 W WILDWOOD DR, SAN ANTONIO, TX 78201",1920,1068,188704,90031,0
44468968,"2338 W HUISACHE AVE, SAN ANTONIO, TX 78201",1948,1321,242868,217901,1
44470337,"807 CULEBRA RD, SAN ANTONIO, TX 78201",1941,780,135203,108633,1
44472205,"1726 W KINGS HWY, SAN ANTONIO, TX 78201",1946,1287,270351,223607,1
44472227,"1727 LA MANDA BLVD, SAN ANTONIO, TX 78201",1953,784,157151,150570,1
44472435,"1730 W OLMOS DR, SAN ANTONIO, TX 78201",1943,1290,238097,170127,1
44472785,"1734 W SUMMIT AVE, SAN ANTONIO, TX 78201",1932,1652,336000,191720,0
44473272,"1306 W ELSMERE PL, SAN ANTONIO, TX 78201",1962,864,190308,117040,1
44473847,"131 NORFOLK PL, SAN ANTONIO, TX 78201",1950,1236,207951,189050,1
44474325,"1037 W CRAIG PL, SAN ANTONIO, TX 78201",1940,2434,430496,400810,1
44475630,"238 SOUTHILL RD, SAN ANTONIO, TX 78201",1954,1040,207045,202257,1
44476945,"603 CINCINNATI AVE, SAN ANTONIO, TX 78201",1950,2200,308040,301860,1
44477424,"327 E GLENVIEW DR, SAN ANTONIO, TX 78201",1955,1715,256591,212779,1
44481864,"1738 SANTA ANNA, SAN ANTONIO, TX 78201",1927,2079,275237,255000,1
44486038,"607 KENTUCKY AVE, SAN ANTONIO, TX 78201",1935,920,110019,100430,1
44492091,"2413 W CRAIG PL, SAN ANTONIO, TX 78201",1950,1474,226380,193450,1
44498840,"1327 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1939,1808,340064,292598,1
44499353,"1331 W WILDWOOD DR, SAN ANTONIO, TX 78201",1936,1178,194474,184000,1
44500039,"1801 W HILDEBRAND AVE, SAN ANTONIO, TX 78201",1947,864,150167,164600,1
44500216,"1802 W SUMMIT AVE, SAN ANTONIO, TX 78201",1953,848,227874,171941,1
44504277,"4727 LOMA LINDA DR, SAN ANTONIO, TX 78201",1941,1930,322361,310000,1
44508178,"826 CULEBRA RD, SAN ANTONIO, TX 78201",1920,1326,145803,88724,1
44509149,"1811 SAN FRANCISCO, SAN ANTONIO, TX 78201",1931,1354,226731,149831,0
44509152,"1811 SANTA BARBARA, SAN ANTONIO, TX 78201",1946,1499,276673,256330,1
44511754,"619 CINCINNATI AVE, SAN ANTONIO, TX 78201",1935,1054,209263,183790,1
44514334,"135 RANCHO BLANCO BLVD, SAN ANTONIO, TX 78201",1950,1152,207797,190000,1
44518848,"1819 W KINGS HWY, SAN ANTONIO, TX 78201",1955,1487,333000,290930,1
44518850,"1819 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1936,2144,344143,357500,1
44518934,"1820 MARDELL ST, SAN ANTONIO, TX 78201",1941,1020,221250,165000,1
44519308,"1825 LA MANDA BLVD, SAN ANTONIO, TX 78201",1950,1224,258961,215777,1
44519496,"1829 CLOWER, SAN ANTONIO, TX 78201",1950,800,166956,156380,1
44528442,"1854 W KINGS HWY, SAN ANTONIO, TX 78201",1950,1182,248250,146000,0
44530679,"628 KENTUCKY AVE, SAN ANTONIO, TX 78201",1932,843,145692,126445,1
44531009,"138 RENNER DR, SAN ANTONIO, TX 78201",1953,4378,492824,424507,1
44533202,"350 NORTH DR, SAN ANTONIO, TX 78201",1940,1615,312827,253000,1
44545575,"1402 SAN FRANCISCO, SAN ANTONIO, TX 78201",1949,792,131379,140120,1
44545723,"1403 MARDELL ST, SAN ANTONIO, TX 78201",1950,897,178250,85185,0
44547836,"1901 W FRENCH PL, SAN ANTONIO, TX 78201",1956,1482,365691,195192,0
44548451,"1906 W WILDWOOD DR, SAN ANTONIO, TX 78201",1930,2619,430801,270079,0
44550737,"1104 W KINGS HWY, SAN ANTONIO, TX 78201",1935,1631,370859,299000,1
44553686,"1410 W ELSMERE PL, SAN ANTONIO, TX 78201",1941,1192,183943,155000,1
44555616,"1910 W WILDWOOD DR, SAN ANTONIO, TX 78201",1928,1362,221723,115163,0
44556190,"1915 W GRAMERCY PL, SAN ANTONIO, TX 78201",1931,1044,294250,241369,1
44558980,"1106 W ELSMERE PL, SAN ANTONIO, TX 78201",1929,1064,265500,112752,0
44561179,"1414 TEXAS AVE, SAN ANTONIO, TX 78201",1930,1368,200251,146410,1
44566807,"1423 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1927,1400,236586,222530,1
44567036,"1426 SANTA BARBARA, SAN ANTONIO, TX 78201",1933,960,152338,115735,1
44567068,"1427 FULTON AVE, SAN ANTONIO, TX 78201",1948,1194,295575,195709,0
44567320,"1430 EL MONTE BLVD, SAN ANTONIO, TX 78201",1948,1152,159663,172000,1
44572451,"358 QUENTIN DR, SAN ANTONIO, TX 78201",1943,1570,262373,233094,1
44576419,"1442 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1945,1066,205464,153223,1
44576655,"1446 W GRAMERCY PL, SAN ANTONIO, TX 78201",1941,1113,162585,177760,1
44580160,"1114 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1919,1296,213965,200910,1
44580324,"1115 W FRENCH PL, SAN ANTONIO, TX 78201",1920,2059,298708,222752,0
44580672,"1118 LOVERA BLVD, SAN ANTONIO, TX 78201",1950,944,187827,136291,1
44581255,"1120 FULTON AVE, SAN ANTONIO, TX 78201",1928,2004,402127,340000,1
44585846,"515 KAMPMANN BLVD, SAN ANTONIO, TX 78201",1949,2090,408000,401962,1
44590781,"1122 LOVERA BLVD, SAN ANTONIO, TX 78201",1950,840,155606,97056,1
44591122,"1124 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1925,1415,209867,171700,1
44595430,"2002 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1939,1336,305990,228800,0
44607023,"910 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1922,3308,573409,460000,0
44607291,"911 CARMEL PL, SAN ANTONIO, TX 78201",2002,1538,279528,258380,1
44611851,"114 RODENA ST, SAN ANTONIO, TX 78201",1942,880,173591,112175,1
44614741,"2014 EL MONTE BLVD, SAN ANTONIO, TX 78201",1956,1134,226350,157498,1
44614989,"2016 W GRAMERCY PL, SAN ANTONIO, TX 78201",1930,2494,441991,370310,1
44615504,"202 SHERWOOD DR, SAN ANTONIO, TX 78201",1941,1858,234717,225000,1
44615970,"1506 W MARIPOSA DR, SAN ANTONIO, TX 78201",1947,720,97974,82000,1
44616244,"1508 W SUMMIT AVE, SAN ANTONIO, TX 78201",1963,1688,279346,190000,0
44621690,"1142 SANTA ANNA, SAN ANTONIO, TX 78201",1946,1455,219468,133484,0
44621806,"1143 CULEBRA RD, SAN ANTONIO, TX 78201",1930,1100,164096,96950,1
44621974,"1145 W MULBERRY AVE, SAN ANTONIO, TX 78201",1918,1464,322502,270000,1
44622526,"115 VAUGHAN PL, SAN ANTONIO, TX 78201",1951,1660,238728,209645,1
44624036,"2022 SANTA BARBARA, SAN ANTONIO, TX 78201",1948,1525,243633,230000,1
44632593,"1514 W SUMMIT AVE, SAN ANTONIO, TX 78201",1927,1220,243750,131095,0
44633042,"1518 W ROSEWOOD AVE, SAN ANTONIO, TX 78201",1927,1382,252566,253510,1
44633137,"1519 W GRAMERCY PL, SAN ANTONIO, TX 78201",1927,956,246506,209450,1
44634141,"2044 W HUISACHE AVE, SAN ANTONIO, TX 78201",1940,1162,334197,265000,1
44636692,"930 W RIDGEWOOD CT, SAN ANTONIO, TX 78201",1949,850,182750,116610,1
44641738,"1522 W LULLWOOD AVE, SAN ANTONIO, TX 78201",1940,1048,206107,151853,1
44642148,"1526 W GRAMERCY PL, SAN ANTONIO, TX 78201",1940,948,210750,93281,0
44642201,"1527 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1926,2802,448173,396480,1
44642489,"1530 W GRAMERCY PL, SAN ANTONIO, TX 78201",1966,1848,301058,287190,1
44642633,"1531 W ASHBY PL, SAN ANTONIO, TX 78201",1930,754,145178,144140,1
44646283,"931 CARMEL PL, SAN ANTONIO, TX 78201",2000,969,206840,188035,1
44646904,"934 SAN FRANCISCO, SAN ANTONIO, TX 78201",1930,960,199481,119831,0
44647023,"935 W HERMOSA DR, SAN ANTONIO, TX 78201",1947,1478,223008,235000,1
44650641,"118 NORTH DR, SAN ANTONIO, TX 78201",1940,1546,195105,245000,1
44651082,"1534 SANTA BARBARA, SAN ANTONIO, TX 78201",1947,736,143961,155460,1
44651848,"1545 W MULBERRY AVE, SAN ANTONIO, TX 78201",1926,1773,300286,211441,0
44651911,"1547 W HUISACHE AVE, SAN ANTONIO, TX 78201",1922,1572,299011,255600,1
44651913,"1547 W LYNWOOD AVE, SAN ANTONIO, TX 78201",1928,918,168833,169810,1
44655948,"942 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1945,1422,245853,240000,1
44656403,"947 CULEBRA RD, SAN ANTONIO, TX 78201",1939,3084,310916,252924,1
44658776,"155 GREENHAVEN DR, SAN ANTONIO, TX 78201",1952,1491,204520,142000,1
44658866,"1550 W WOODLAWN AVE, SAN ANTONIO, TX 78201",1928,2534,372666,283426,0
44661790,"3023 HILLCREST DR, SAN ANTONIO, TX 78201",1955,892,149690,153259,1
44662113,"303 CRESTVIEW DR, BALCONES HEIGHTS, TX 78201",1946,2610,442641,379841,1
44664307,"2101 W OLMOS DR, SAN ANTONIO, TX 78201",1946,836,161465,106407,1
44672829,"2107 SANTA BARBARA, SAN ANTONIO, TX 78201",1939,1100,178585,173930,1
44672845,"2107 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1940,2208,324179,329100,1
44679100,"2111 LA MANDA BLVD, SAN ANTONIO, TX 78201",1953,1488,238347,188309,1
44682683,"1206 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1920,1482,267792,177835,0
44682689,"1206 WAVERLY AVE, SAN ANTONIO, TX 78201",1928,1180,193277,107263,0
44682997,"1208 W MAGNOLIA AVE, SAN ANTONIO, TX 78201",1939,1541,338204,309840,1
44685734,"406 WESTHILL PL, SAN ANTONIO, TX 78201",1951,1152,215879,177956,1
44688620,"1212 W MISTLETOE AVE, SAN ANTONIO, TX 78201",1920,1344,214105,149920,1
44692348,"2146 W SUMMIT AVE, SAN ANTONIO, TX 78201",1957,2106,409750,521013,0
44692476,"215 E CRESTLINE DR, SAN ANTONIO, TX 78201",1957,1320,244483,188603,1
44692900,"1214 WAVERLY AVE, SAN ANTONIO, TX 78201",1940,1810,230969,189512,1
44695774,"415 PRINCETON AVE, SAN ANTONIO, TX 78201",1930,861,141000,154690,1
44887433,"338 CLUB DR, SAN ANTONIO, TX 78201",1940,2860,342160,438686,0
44887434,"326 CLUB DR, SAN ANTONIO, TX 78201",1948,2655,350000,412114,1
44887435,"335 CLUB DR, SAN ANTONIO, TX 78201",1940,1630,318299,300000,1
44887436,"346 CLUB DR, SAN ANTONIO, TX 78201",1940,1857,273821,245000,1
44887439,"320 CLUB DR, SAN ANTONIO, TX 78201",1936,2404,210966,318820,0
44887440,"321 CLUB DR, SAN ANTONIO, TX 78201",1940,3662,490525,460000,1
44887984,"334 PRINCETON AVE, SAN ANTONIO, TX 78201",1923,1524,176402,182070,1
44887985,"308 PRINCETON AVE, SAN ANTONIO, TX 78201",1918,1282,189455,99740,0
